date,value
6/7/2017 9:01,69
6/7/2017 9:01,3854464
6/7/2017 9:01,143
6/7/2017 9:01,166
6/7/2017 9:01,6
6/7/2017 9:01,164
6/7/2017 9:01,141
6/7/2017 9:01,125
6/7/2017 9:01,54
6/7/2017 9:01,15
6/7/2017 9:01,23370
6/7/2017 9:01,23783
6/7/2017 9:01,79
6/7/2017 9:01,62953759
6/7/2017 9:01,97
6/7/2017 9:01,10
6/7/2017 9:01,65
6/7/2017 9:01,249259
6/7/2017 9:01,4
6/7/2017 9:01,116491176
6/7/2017 9:01,80723889
6/7/2017 9:01,81107564
6/7/2017 9:01,46390
6/7/2017 9:01,70424
6/7/2017 9:01,558
6/7/2017 9:01,876
6/7/2017 9:01,46856
6/7/2017 9:01,70853
6/7/2017 9:01,167
6/7/2017 9:01,58518
6/7/2017 9:01,61506
6/7/2017 9:01,10326
6/7/2017 9:01,3158
6/7/2017 9:01,1987635
6/7/2017 9:01,5750096
6/7/2017 9:01,5735954
6/7/2017 9:01,5491296
6/7/2017 9:01,5962252
6/7/2017 9:01,60895955
6/7/2017 9:01,61237924
6/7/2017 9:01,115687703
6/7/2017 9:01,115967425
6/7/2017 9:01,115953668
6/7/2017 9:01,23907
6/7/2017 9:01,95018
6/7/2017 9:01,23536
6/7/2017 9:01,101330
6/7/2017 9:01,76824
6/7/2017 9:01,213889
6/7/2017 9:01,89115
6/7/2017 9:01,81809
6/7/2017 9:01,23391
6/7/2017 9:01,198
6/7/2017 9:01,47946
6/7/2017 9:01,137
6/7/2017 9:01,166
6/7/2017 9:01,178
6/7/2017 9:01,48316
6/7/2017 9:01,23697
6/7/2017 9:01,24230
6/7/2017 9:01,89431
6/7/2017 9:01,195
6/7/2017 9:01,214241
6/7/2017 9:01,95360
6/7/2017 9:01,23845
6/7/2017 9:01,152
6/7/2017 9:01,77135
6/7/2017 9:01,82108
6/7/2017 9:01,109482
6/7/2017 9:01,99343636
6/7/2017 9:01,146217
6/7/2017 9:01,63046988
6/7/2017 9:01,192
6/7/2017 9:01,146634
6/7/2017 9:01,278393
6/7/2017 9:01,109797251
6/7/2017 9:01,162640
6/7/2017 9:01,97369
6/7/2017 9:01,23506
6/7/2017 9:01,163049
6/7/2017 9:01,23943
6/7/2017 9:01,97769
6/7/2017 9:01,76
6/7/2017 9:01,253114
6/7/2017 9:01,325794
6/7/2017 9:01,6796816
6/7/2017 9:01,97222004
6/7/2017 9:01,115509102
6/7/2017 9:01,118837492
6/7/2017 9:01,96036939
6/7/2017 9:01,51529
6/7/2017 9:01,49598
6/7/2017 9:01,532
6/7/2017 9:01,99173
6/7/2017 9:01,82679
6/7/2017 9:01,23945
6/7/2017 9:01,23590
6/7/2017 9:01,584
6/7/2017 9:01,234
6/7/2017 9:01,49891
6/7/2017 9:01,47369
6/7/2017 9:01,99497
6/7/2017 9:01,619
6/7/2017 9:01,191
6/7/2017 9:01,150
6/7/2017 9:01,51819
6/7/2017 9:01,47695
6/7/2017 9:01,1074
6/7/2017 9:01,195
6/7/2017 9:01,68
6/7/2017 9:01,83127
6/7/2017 9:01,100595
6/7/2017 9:01,52
6/7/2017 9:01,141
6/7/2017 9:01,104
6/7/2017 9:01,3805250
6/7/2017 9:01,96265271
6/7/2017 9:01,117951636
6/7/2017 9:01,183467
6/7/2017 9:01,97155229
6/7/2017 9:01,752087
6/7/2017 9:01,171
6/7/2017 9:01,146
6/7/2017 9:01,6000790
6/7/2017 9:01,752388
6/7/2017 9:01,183908
6/7/2017 9:01,558
6/7/2017 9:01,16
6/7/2017 9:01,547
6/7/2017 9:01,897
6/7/2017 9:01,180
6/7/2017 9:01,230612
6/7/2017 9:01,231037
6/7/2017 9:01,88215422
6/7/2017 9:01,559
6/7/2017 9:01,793
6/7/2017 9:01,947
6/7/2017 9:01,8057
6/7/2017 9:01,118018
6/7/2017 9:01,2
6/7/2017 9:01,3
6/7/2017 9:01,125
6/7/2017 9:01,125
6/7/2017 9:01,89
6/7/2017 9:01,20
6/7/2017 9:01,35
6/7/2017 9:01,48
6/7/2017 9:01,49
6/7/2017 9:01,69
6/7/2017 9:01,13
6/7/2017 9:01,27
6/7/2017 9:01,46
6/7/2017 9:01,22
6/7/2017 9:01,40
6/7/2017 9:01,45
6/7/2017 9:01,52
6/7/2017 9:01,91
6/7/2017 9:01,21
6/7/2017 9:01,60684367
6/7/2017 9:01,115991065
6/7/2017 9:01,23116
6/7/2017 9:01,46514
6/7/2017 9:01,15
6/7/2017 9:01,185
6/7/2017 9:01,46991
6/7/2017 9:01,23502
6/7/2017 9:01,254094
6/7/2017 9:01,289
6/7/2017 9:01,311490
6/7/2017 9:01,304666
6/7/2017 9:01,63
6/7/2017 9:01,41
6/7/2017 9:01,318068
6/7/2017 9:01,318608
6/7/2017 9:01,6027484
6/7/2017 9:01,63
6/7/2017 9:01,42
6/7/2017 9:01,99786673
6/7/2017 9:01,18
6/7/2017 9:01,57
6/7/2017 9:01,39
6/7/2017 9:01,69
6/7/2017 9:01,63
6/7/2017 9:01,2625
6/7/2017 9:01,185
6/7/2017 9:01,139
6/7/2017 9:01,149
6/7/2017 9:01,36
6/7/2017 9:01,149
6/7/2017 9:01,149
6/7/2017 9:01,154
6/7/2017 9:01,177
6/7/2017 9:01,206
6/7/2017 9:01,151
6/7/2017 9:01,151
6/7/2017 9:01,174
6/7/2017 9:01,975
6/7/2017 9:01,189
6/7/2017 9:01,269
6/7/2017 9:01,165
6/7/2017 9:01,170
6/7/2017 9:01,371
6/7/2017 9:01,166
6/7/2017 9:01,660
6/7/2017 9:01,161
6/7/2017 9:01,141
6/7/2017 9:01,177
6/7/2017 9:01,39
6/7/2017 9:01,48
6/7/2017 9:01,124
6/7/2017 9:01,91
6/7/2017 9:01,16
6/7/2017 9:01,4
6/7/2017 9:01,689
6/7/2017 9:01,0
6/7/2017 9:01,800
6/7/2017 9:01,984
6/7/2017 9:01,13
6/7/2017 9:01,85892856
6/7/2017 9:01,440763
6/7/2017 9:01,441463
6/7/2017 9:01,78
6/7/2017 9:01,2
6/7/2017 9:01,2
6/7/2017 9:01,17
6/7/2017 9:01,4096878
6/7/2017 9:01,16647
6/7/2017 9:01,3853330
6/7/2017 9:01,134
6/7/2017 9:01,568
6/7/2017 9:01,856
6/7/2017 9:01,881
6/7/2017 9:01,53831122
6/7/2017 9:01,53830230
6/7/2017 9:01,64010951
6/7/2017 9:01,13150762
6/7/2017 9:01,14877236
6/7/2017 9:01,43
6/7/2017 9:01,73
6/7/2017 9:01,56
6/7/2017 9:01,103238
6/7/2017 9:01,1062
6/7/2017 9:01,1049
6/7/2017 9:01,53
6/7/2017 9:01,789
6/7/2017 9:01,1113
6/7/2017 9:01,644
6/7/2017 9:01,4896920
6/7/2017 9:01,171152
6/7/2017 9:01,171612
6/7/2017 9:01,25574903
6/7/2017 9:01,58
6/7/2017 9:01,3
6/7/2017 9:01,60
6/7/2017 9:01,81
6/7/2017 9:01,2
6/7/2017 9:01,51933
6/7/2017 9:01,79904
6/7/2017 9:01,22309
6/7/2017 9:01,94065
6/7/2017 9:01,500
6/7/2017 9:01,95179
6/7/2017 9:02,1019
6/7/2017 9:02,3476
6/7/2017 9:02,517360
6/7/2017 9:02,70
6/7/2017 9:02,54
6/7/2017 9:02,55
6/7/2017 9:02,1158
6/7/2017 9:02,223
6/7/2017 9:02,162
6/7/2017 9:02,216
6/7/2017 9:02,514
6/7/2017 9:02,163
6/7/2017 9:02,305
6/7/2017 9:02,186
6/7/2017 9:02,46
6/7/2017 9:02,214
6/7/2017 9:02,167
6/7/2017 9:02,200
6/7/2017 9:02,246
6/7/2017 9:02,209
6/7/2017 9:02,217
6/7/2017 9:02,695
6/7/2017 9:02,214
6/7/2017 9:02,210
6/7/2017 9:02,206
6/7/2017 9:02,210
6/7/2017 9:02,140
6/7/2017 9:02,204
6/7/2017 9:02,720250
6/7/2017 9:02,4
6/7/2017 9:02,55034225
6/7/2017 9:02,69617
6/7/2017 9:02,23724
6/7/2017 9:02,70051
6/7/2017 9:02,24268
6/7/2017 9:02,55
6/7/2017 9:02,48498637
6/7/2017 9:02,48499507
6/7/2017 9:02,71
6/7/2017 9:02,6023034
6/7/2017 9:02,60856757
6/7/2017 9:02,60856888
6/7/2017 9:02,23258
6/7/2017 9:02,83680
6/7/2017 9:02,23620
6/7/2017 9:02,84588
6/7/2017 9:02,235
6/7/2017 9:02,193
6/7/2017 9:02,40
6/7/2017 9:02,2
6/7/2017 9:02,489
6/7/2017 9:02,1128
6/7/2017 9:02,1110
6/7/2017 9:02,83208
6/7/2017 9:02,111281452
6/7/2017 9:02,111259323
6/7/2017 9:02,174
6/7/2017 9:02,181
6/7/2017 9:02,427
6/7/2017 9:02,173
6/7/2017 9:02,189
6/7/2017 9:02,178
6/7/2017 9:02,178
6/7/2017 9:02,200
6/7/2017 9:02,170
6/7/2017 9:02,147
6/7/2017 9:02,261
6/7/2017 9:02,198
6/7/2017 9:02,165
6/7/2017 9:02,203
6/7/2017 9:02,182
6/7/2017 9:02,64
6/7/2017 9:02,184
6/7/2017 9:02,177
6/7/2017 9:02,174
6/7/2017 9:02,165
6/7/2017 9:02,196
6/7/2017 9:02,207
6/7/2017 9:02,53
6/7/2017 9:02,172
6/7/2017 9:02,163
6/7/2017 9:02,382
6/7/2017 9:02,88
6/7/2017 9:02,102
6/7/2017 9:02,155
6/7/2017 9:02,198
6/7/2017 9:02,939
6/7/2017 9:02,199
6/7/2017 9:02,157
6/7/2017 9:02,181
6/7/2017 9:02,195
6/7/2017 9:02,168
6/7/2017 9:02,144
6/7/2017 9:02,165
6/7/2017 9:02,956
6/7/2017 9:02,173
6/7/2017 9:02,183
6/7/2017 9:02,195
6/7/2017 9:02,174
6/7/2017 9:02,172
6/7/2017 9:02,724
6/7/2017 9:02,310
6/7/2017 9:02,162
6/7/2017 9:02,171
6/7/2017 9:02,165
6/7/2017 9:02,166
6/7/2017 9:02,179
6/7/2017 9:02,167
6/7/2017 9:02,171
6/7/2017 9:02,187
6/7/2017 9:02,197
6/7/2017 9:02,318
6/7/2017 9:02,149
6/7/2017 9:02,315
6/7/2017 9:02,155
6/7/2017 9:02,702
6/7/2017 9:02,166
6/7/2017 9:02,161
6/7/2017 9:02,188
6/7/2017 9:02,162
6/7/2017 9:02,213
6/7/2017 9:02,109810882
6/7/2017 9:02,181818
6/7/2017 9:02,182261
6/7/2017 9:02,2
6/7/2017 9:02,462518
6/7/2017 9:02,170392
6/7/2017 9:02,170884
6/7/2017 9:02,1152
6/7/2017 9:02,206
6/7/2017 9:02,165
6/7/2017 9:02,189
6/7/2017 9:02,205
6/7/2017 9:02,199
6/7/2017 9:02,665
6/7/2017 9:02,185
6/7/2017 9:02,72
6/7/2017 9:02,212
6/7/2017 9:02,165
6/7/2017 9:02,185
6/7/2017 9:02,231
6/7/2017 9:02,201
6/7/2017 9:02,215
6/7/2017 9:02,208
6/7/2017 9:02,415
6/7/2017 9:02,204
6/7/2017 9:02,168
6/7/2017 9:02,213
6/7/2017 9:02,160
6/7/2017 9:02,8811533
6/7/2017 9:02,23993787
6/7/2017 9:02,63
6/7/2017 9:02,9
6/7/2017 9:02,1
6/7/2017 9:02,49
6/7/2017 9:02,62
6/7/2017 9:02,1364
6/7/2017 9:02,990837
6/7/2017 9:02,215
6/7/2017 9:02,441
6/7/2017 9:02,231
6/7/2017 9:02,167
6/7/2017 9:02,198
6/7/2017 9:02,164
6/7/2017 9:02,117
6/7/2017 9:02,214
6/7/2017 9:02,214
6/7/2017 9:02,168
6/7/2017 9:02,184
6/7/2017 9:02,217
6/7/2017 9:02,216
6/7/2017 9:02,211
6/7/2017 9:02,169
6/7/2017 9:02,302
6/7/2017 9:02,540
6/7/2017 9:02,757
6/7/2017 9:02,213
6/7/2017 9:02,171
6/7/2017 9:02,84527
6/7/2017 9:02,62
6/7/2017 9:02,95
6/7/2017 9:02,83
6/7/2017 9:02,49
6/7/2017 9:02,60076437
6/7/2017 9:02,66095763
6/7/2017 9:02,24296
6/7/2017 9:02,6104087
6/7/2017 9:02,14
6/7/2017 9:03,7219548
6/7/2017 9:03,116943378
6/7/2017 9:03,46581
6/7/2017 9:03,50288
6/7/2017 9:03,46976
6/7/2017 9:03,248
6/7/2017 9:03,156
6/7/2017 9:03,50782
6/7/2017 9:03,158
6/7/2017 9:03,148
6/7/2017 9:03,226
6/7/2017 9:03,188
6/7/2017 9:03,33
6/7/2017 9:03,64
6/7/2017 9:03,62932223
6/7/2017 9:03,273429
6/7/2017 9:03,117691485
6/7/2017 9:03,60456
6/7/2017 9:03,273833
6/7/2017 9:03,224
6/7/2017 9:03,50
6/7/2017 9:03,119
6/7/2017 9:03,138
6/7/2017 9:03,1492408
6/7/2017 9:03,5525260
6/7/2017 9:03,5525273
6/7/2017 9:03,62525867
6/7/2017 9:03,62728852
6/7/2017 9:03,116343123
6/7/2017 9:03,61466432
6/7/2017 9:03,62505362
6/7/2017 9:03,639691
6/7/2017 9:03,4700563
